0	1
1	2
2	3
3	4
4	5
5	6
6	7
7	8
8	9
9	10
10	11
11	12
12	13
13	14
14	15
15	16
16	17
17	18
18	19
19	20
20	21
21	22
22	23
23	24
24	25
25	26
26	27
27	28
28	29
29	30
30	31
31	32
32	33
33	34
34	35
35	36
36	37
37	38
38	39
39	40
40	41
41	42
42	43
43	44
44	45
45	46
46	47
47	48
48	49
49	50
50	51
51	52
52	53
53	54
54	55
55	56
56	57
57	58
58	59
59	60
60	61
61	62
62	62
63	63
64	64
65	65
66	66
67	67
68	68
69	69
70	70
71	71
72	72
73	73
74	74
75	75
76	76
77	77
78	78
79	79
80	79
81	80
82	80
83	81
84	82
85	83
86	84
87	84
88	85
89	86
90	87
91	88
92	89
93	90
94	91
95	92
96	93
97	94
98	95
99	96
100	97
101	98
102	99
103	100
104	101
105	102
106	103
107	104
108	105
109	105
110	106
111	107
112	108
113	109
114	110
115	111
116	112
117	113
118	114
119	115
120	116
121	117
122	118
123	118
124	119
125	120
126	121
127	122
128	123
129	124
130	125
131	126
132	127
133	128
134	129
135	129
136	129
137	129
138	129
139	130
140	130
141	130
142	130
143	130
144	131
145	132
146	133
147	134
148	134
149	135
150	135
151	135
152	135
153	136
154	136
155	137
156	138
157	138
158	139
159	139
160	139
161	139
162	140
163	140
164	141
165	141
166	141
167	141
168	142
169	143
170	144
171	145
172	146
173	146
174	146
175	147
176	147
177	148
178	148
179	149
180	150
181	151
182	151
183	151
184	151
185	151
186	151
187	152
188	152
189	153
190	154
191	154
192	155
193	156
194	156
195	157
196	157
197	158
198	158
199	159
200	158
201	159
202	159
203	160
204	161
205	162
206	163
207	164
208	164
209	164
210	164
211	165
212	165
213	165
214	166
215	166
216	167
217	167
218	167
219	168
220	168
221	169
222	170
223	171
224	172
225	172
226	172
227	172
228	172
229	172
230	173
231	174
232	175
233	176
234	177
235	177
236	178
237	179
238	180
239	180
240	180
241	181
242	181
243	182
244	182
245	183
246	184
247	184
248	185
249	186
250	186
251	186
252	187
253	187
254	187
255	188
256	188
257	187
258	188
259	189
260	190
261	190
262	191
263	192
264	192
265	193
266	194
267	195
268	195
269	195
270	196
271	196
272	197
273	198
274	199
275	199
276	199
277	199
278	199
279	199
280	199
281	199
282	200
283	201
284	202
285	203
286	203
287	203
288	203
289	204
290	204
291	205
292	205
293	205
294	205
295	206
296	206
297	206
298	206
299	207
300	207
301	207
302	207
303	207
304	208
305	208
306	209
307	210
308	211
309	211
310	211
311	211
312	212
313	213
314	213
315	214
316	214
317	215
318	216
319	217
320	218
321	218
322	217
323	216
324	216
325	216
326	216
327	216
328	216
329	216
330	216
331	216
332	217
333	217
334	217
335	218
336	219
337	220
338	221
339	222
340	222
341	222
342	222
343	222
344	223
345	223
346	223
347	224
348	224
349	225
350	226
351	227
352	227
353	227
354	226
355	226
356	226
357	227
358	228
359	228
360	229
361	229
362	230
363	231
364	231
365	231
366	230
367	231
368	231
369	232
370	232
371	232
372	233
373	234
374	235
375	236
376	237
377	238
378	239
379	240
380	240
381	241
382	241
383	241
384	242
385	242
386	243
387	244
388	244
389	245
390	245
391	245
392	246
393	246
394	246
395	246
396	247
397	247
398	248
399	248
400	248
401	248
402	248
403	248
404	249
405	250
406	250
407	251
408	251
409	252
410	253
411	253
412	254
413	254
414	255
415	256
416	256
417	256
418	255
419	255
420	256
421	256
422	256
423	255
424	255
425	255
426	255
427	256
428	255
429	255
430	255
431	255
432	256
433	256
434	256
435	257
436	257
437	257
438	257
439	257
440	258
441	259
442	259
443	260
444	260
445	261
446	261
447	261
448	261
449	262
450	262
451	262
452	262
453	262
454	262
455	262
456	261
457	261
458	262
459	263
460	264
461	264
462	265
463	266
464	266
465	267
466	268
467	269
468	269
469	270
470	271
471	272
472	272
473	273
474	273
475	273
476	272
477	273
478	273
479	273
480	274
481	273
482	272
483	273
484	273
485	274
486	274
487	274
488	274
489	275
490	275
491	275
492	275
493	275
494	275
495	275
496	275
497	275
498	276
499	277
500	277
501	277
502	278
503	279
504	278
505	279
506	280
507	281
508	281
509	281
510	280
511	281
512	281
513	282
514	282
515	282
516	283
517	284
518	284
519	284
520	284
521	285
522	285
523	286
524	286
525	285
526	285
527	285
528	285
529	285
530	285
531	285
532	286
533	287
534	286
535	287
536	288
537	289
538	289
539	289
540	289
541	289
542	290
543	290
544	291
545	291
546	292
547	292
548	292
549	292
550	293
551	293
552	293
553	293
554	292
555	293
556	293
557	294
558	294
559	294
560	295
561	296
562	297
563	298
564	298
565	298
566	299
567	299
568	299
569	298
570	298
571	298
572	298
573	299
574	299
575	299
576	300
577	300
578	301
579	301
580	301
581	301
582	301
583	302
584	302
585	302
586	302
587	303
588	302
589	302
590	302
591	303
592	304
593	304
594	305
595	306
596	307
597	307
598	307
599	307
600	308
601	308
602	309
603	309
604	308
605	308
606	308
607	309
608	309
609	308
610	308
611	308
612	308
613	308
614	308
615	307
616	306
617	305
618	305
619	305
620	306
621	305
622	305
623	306
624	306
625	306
626	306
627	306
628	306
629	306
630	306
631	306
632	307
633	307
634	307
635	308
636	308
637	308
638	309
639	310
640	310
641	310
642	309
643	309
644	310
645	311
646	311
647	312
648	313
649	313
650	314
651	315
652	315
653	315
654	314
655	315
656	316
657	317
658	318
659	317
660	318
661	317
662	317
663	316
664	316
665	316
666	316
667	316
668	315
669	315
670	315
671	315
672	315
673	316
674	316
675	316
676	316
677	316
678	316
679	316
680	317
681	317
682	318
683	318
684	318
685	319
686	319
687	319
688	319
689	318
690	318
691	319
692	319
693	319
694	319
695	319
696	319
697	319
698	319
699	320
700	320
701	320
702	321
703	322
704	322
705	323
706	323
707	323
708	322
709	323
710	323
711	324
712	324
713	325
714	325
715	325
716	326
717	326
718	325
719	325
720	325
721	326
722	326
723	326
724	326
725	327
726	327
727	327
728	328
729	329
730	328
731	329
732	329
733	328
734	328
735	327
736	327
737	328
738	329
739	329
740	329
741	328
742	327
743	328
744	328
745	329
746	329
747	328
748	327
749	327
750	328
751	329
752	328
753	329
754	329
755	330
756	330
757	330
758	331
759	331
760	331
761	332
762	332
763	331
764	330
765	330
766	330
767	331
768	332
769	332
770	332
771	333
772	333
773	333
774	333
775	333
776	334
777	333
778	333
779	333
780	334
781	334
782	333
783	332
784	332
785	332
786	332
787	333
788	332
789	333
790	332
791	332
792	332
793	332
794	333
795	333
796	334
797	334
798	334
799	333
800	333
801	334
802	335
803	335
804	336
805	336
806	337
807	337
808	337
809	337
810	337
811	336
812	336
813	336
814	336
815	337
816	338
817	339
818	340
819	339
820	339
821	340
822	340
823	340
824	340
825	341
826	340
827	341
828	341
829	342
830	342
831	341
832	340
833	340
834	340
835	340
836	340
837	339
838	338
839	338
840	338
841	338
842	338
843	338
844	338
845	339
846	340
847	341
848	342
849	342
850	342
851	342
852	342
853	342
854	342
855	342
856	342
857	343
858	343
859	343
860	343
861	344
862	345
863	346
864	347
865	347
866	347
867	347
868	348
869	348
870	349
871	350
872	351
873	351
874	352
875	351
876	350
877	350
878	350
879	350
880	350
881	351
882	351
883	351
884	351
885	351
886	351
887	351
888	351
889	350
890	350
891	350
892	350
893	350
894	350
895	350
896	350
897	351
898	352
899	352
900	352
901	353
902	352
903	352
904	352
905	353
906	353
907	353
908	353
909	352
910	351
911	352
912	353
913	354
914	353
915	353
916	353
917	354
918	355
919	356
920	356
921	357
922	358
923	358
924	358
925	358
926	359
927	359
928	360
929	359
930	358
931	359
932	359
933	359
934	358
935	358
936	358
937	358
938	358
939	358
940	358
941	358
942	358
943	358
944	357
945	357
946	357
947	357
948	357
949	358
950	358
951	357
952	357
953	356
954	356
955	356
956	356
957	356
958	357
959	357
960	357
961	356
962	356
963	357
964	356
