0	1
1	2
2	3
3	4
4	5
5	6
6	7
7	8
8	9
9	10
10	11
11	12
12	13
13	13
14	14
15	15
16	16
17	17
18	18
19	19
20	20
21	21
22	21
23	22
24	23
25	24
26	25
27	26
28	27
29	27
30	26
31	27
32	28
33	29
34	29
35	30
36	31
37	32
38	33
39	34
40	35
41	36
42	36
43	37
44	38
45	39
46	39
47	40
48	41
49	42
50	43
51	42
52	43
53	44
54	45
55	46
56	47
57	48
58	49
59	50
60	51
61	52
62	53
63	53
64	54
65	55
66	56
67	57
68	58
69	57
70	56
71	57
72	58
73	59
74	60
75	61
76	62
77	63
78	64
79	65
80	66
81	67
82	68
83	69
84	70
85	71
86	72
87	73
88	73
89	74
90	75
91	76
92	77
93	78
94	79
95	79
96	80
97	79
98	80
99	81
100	82
101	83
102	84
103	85
104	85
105	86
106	86
107	87
108	88
109	89
110	90
111	91
112	92
113	93
114	94
115	95
116	96
117	97
118	98
119	99
120	99
121	99
122	99
123	99
124	99
125	99
126	100
127	101
128	102
129	102
130	102
131	102
132	102
133	102
134	103
135	102
136	103
137	104
138	105
139	106
140	107
141	107
142	108
143	109
144	108
145	109
146	110
147	111
148	112
149	113
150	114
151	114
152	114
153	115
154	116
155	117
156	116
157	117
158	118
159	119
160	120
161	120
162	120
163	121
164	122
165	123
166	124
167	125
168	125
169	125
170	126
171	127
172	128
173	128
174	129
175	129
176	129
177	129
178	130
179	131
180	132
181	133
182	134
183	135
184	136
185	137
186	137
187	138
188	138
189	138
190	138
191	139
192	140
193	141
194	141
195	140
196	140
197	141
198	141
199	141
200	141
201	141
202	142
203	142
204	142
205	143
206	143
207	144
208	145
209	146
210	147
211	148
212	149
213	150
214	149
215	149
216	149
217	150
218	151
219	152
220	152
221	152
222	152
223	153
224	154
225	154
226	155
227	155
228	155
229	156
230	157
231	158
232	158
233	159
234	160
235	160
236	160
237	160
238	160
239	160
240	161
241	162
242	163
243	164
244	164
245	164
246	165
247	166
248	167
249	168
250	169
251	169
252	170
253	170
254	170
255	171
256	172
257	173
258	173
259	173
260	173
261	173
262	174
263	175
264	174
265	175
266	176
267	176
268	176
269	177
270	176
271	175
272	176
273	177
274	177
275	177
276	178
277	179
278	180
279	181
280	181
281	181
282	181
283	181
284	182
285	182
286	182
287	183
288	183
289	183
290	183
291	184
292	184
293	184
294	185
295	186
296	187
297	188
298	188
299	188
300	189
301	190
302	190
303	191
304	192
305	192
306	193
307	192
308	192
309	193
310	194
311	194
312	194
313	194
314	195
315	195
316	195
317	195
318	196
319	197
320	198
321	199
322	198
323	198
324	198
325	198
326	199
327	200
328	200
329	200
330	201
331	202
332	202
333	203
334	203
335	203
336	203
337	203
338	204
339	205
340	206
341	207
342	207
343	206
344	205
345	204
346	205
347	204
348	203
349	204
350	204
351	205
352	205
353	206
354	207
355	208
356	208
357	208
358	209
359	209
360	209
361	209
362	210
363	210
364	211
365	211
366	211
367	212
368	213
369	214
370	213
371	214
372	214
373	214
374	213
375	214
376	215
377	215
378	215
379	216
380	217
381	218
382	219
383	219
384	219
385	220
386	220
387	221
388	221
389	221
390	221
391	222
392	223
393	223
394	224
395	223
396	223
397	224
398	224
399	225
400	226
401	225
402	225
403	226
404	227
405	227
406	227
407	227
408	227
409	228
410	228
411	228
412	229
413	230
414	231
415	232
416	232
417	232
418	231
419	231
420	231
421	232
422	231
423	231
424	232
425	232
426	233
427	234
428	234
429	234
430	235
431	235
432	235
433	236
434	236
435	237
436	238
437	239
438	240
439	240
440	241
441	242
442	242
443	243
444	243
445	243
446	243
447	242
448	241
449	240
450	241
451	241
452	241
453	241
454	242
455	241
456	241
457	242
458	243
459	243
460	244
461	245
462	245
463	246
464	245
465	245
466	245
467	245
468	245
469	245
470	245
471	245
472	245
473	244
474	244
475	244
476	244
477	245
478	245
479	246
480	247
481	248
482	248
483	249
484	249
485	250
486	250
487	251
488	251
489	251
490	251
491	251
492	252
493	251
494	251
495	251
496	252
497	253
498	253
499	253
500	253
501	253
502	253
503	252
504	253
505	253
506	254
507	255
508	255
509	255
510	255
511	255
512	256
513	256
514	256
515	255
516	255
517	255
518	255
519	254
520	253
521	254
522	255
523	256
524	257
525	257
526	258
527	259
528	259
529	260
530	260
531	261
532	262
533	262
534	263
535	263
536	264
537	264
538	265
539	265
540	266
541	266
542	265
543	266
544	266
545	267
546	267
547	267
548	266
549	266
550	267
551	267
552	267
553	267
554	267
555	268
556	268
557	268
558	269
559	269
560	269
561	269
562	268
563	268
564	269
565	269
566	270
567	271
568	271
569	272
570	273
571	274
572	274
573	275
574	275
575	275
576	275
577	275
578	274
579	273
580	273
581	274
582	275
583	275
584	276
585	276
586	277
587	278
588	279
589	278
590	279
591	279
592	279
593	279
594	279
595	280
596	281
597	281
598	281
599	281
600	282
601	282
602	281
603	281
604	281
605	281
606	282
607	281
608	281
609	281
610	282
611	282
612	283
613	284
614	283
615	283
616	284
617	285
618	286
619	287
620	288
621	289
622	290
623	291
624	291
625	291
626	292
627	292
628	293
629	293
630	293
631	294
632	294
633	295
634	294
635	294
636	295
637	296
638	296
639	297
640	297
641	298
642	299
643	300
644	299
645	300
646	300
647	300
648	301
649	301
650	301
651	300
652	300
653	300
654	301
655	301
656	302
657	303
658	303
659	304
660	304
661	303
662	303
663	303
664	303
665	303
666	303
667	304
668	305
669	305
670	306
671	306
672	307
673	307
674	308
675	307
676	308
677	308
678	308
679	307
680	306
681	305
682	305
683	305
684	304
685	303
686	304
687	305
688	304
689	304
690	305
691	305
692	306
693	306
694	306
695	306
696	306
697	306
698	307
699	308
700	309
701	309
702	309
703	309
704	308
705	309
706	309
707	309
708	308
709	309
710	309
711	308
712	308
713	307
714	307
715	307
716	307
717	306
718	306
719	306
720	307
721	307
722	307
723	307
724	307
725	307
726	307
727	307
728	308
729	308
730	308
731	309
732	309
733	309
734	309
735	309
736	308
737	308
738	309
739	308
740	307
741	307
742	307
743	307
744	308
745	309
746	309
747	309
748	309
749	309
750	310
751	311
752	312
753	312
754	312
755	312
756	312
757	313
758	313
759	314
760	313
761	312
762	312
763	313
764	314
765	313
766	312
767	312
768	311
769	312
770	312
771	312
772	313
773	314
774	313
775	313
776	312
777	311
778	312
779	311
780	310
781	311
782	311
783	312
784	313
785	313
786	314
787	314
788	314
789	315
790	316
791	316
792	317
793	317
794	316
795	315
796	314
797	313
798	314
799	314
800	313
801	313
802	313
803	314
804	315
805	314
806	315
807	315
808	314
809	313
810	313
811	313
812	313
813	313
814	314
815	314
816	315
817	315
818	316
819	316
820	316
821	316
822	316
823	316
824	315
825	315
826	314
827	314
828	314
829	313
830	313
831	313
832	312
833	313
834	312
835	313
836	313
837	312
838	312
839	312
840	311
841	312
842	312
843	312
844	312
845	312
846	312
847	311
848	312
849	313
850	314
851	313
852	313
853	313
854	313
855	314
856	313
857	312
858	313
859	313
860	312
861	312
862	312
863	313
864	313
865	312
866	312
867	312
868	311
869	310
870	310
871	310
872	310
873	310
874	311
875	312
876	311
877	311
878	311
879	312
880	313
881	314
882	313
883	313
884	313
885	312
886	313
887	313
888	312
889	311
890	311
891	312
892	312
893	312
894	312
895	312
896	313
897	312
898	311
899	311
900	310
901	310
902	311
903	311
904	310
905	311
906	310
907	310
908	311
909	310
910	310
911	309
912	309
913	309
914	309
915	309
916	309
917	309
918	308
919	309
920	309
921	309
922	310
923	309
924	310
925	309
926	309
927	308
928	308
929	308
930	309
931	309
932	310
933	310
934	309
935	309
936	309
937	310
938	310
939	310
940	309
941	308
942	307
943	307
944	308
945	309
946	308
947	307
948	306
949	305
950	304
951	305
952	305
953	305
954	305
955	305
956	304
957	304
958	304
959	304
960	304
961	303
962	304
963	304
964	304
